machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_1_2
ruby,kripke.exe,7071428.571,38821428.57,9392857.143,89732142.86,839285.7143,375000,17857.14286,17857.14286,4.258928571,18908716.97,6760526.205,938.7232143,19688.73214,857142.8571,1.332
ruby,kripke.exe,72000000,193937500,64312500,536750000,0,0,0,0,885,68141213.91,24406278.94,105844.6875,2107278.188,9187500,0.799519808
ruby,kripke.exe,11125000,59607142.86,14428571.43,139964285.7,964285.7143,392857.1429,17857.14286,17857.14286,5.1875,28121004.04,6787502.83,938.7232143,19688.72321,910714.2857,1.666
ruby,kripke.exe,91812500,275500000,86000000,741187500,0,0,0,0,808.09375,101613999.8,24044192.09,102540.75,2107144.563,8125000,0.799519808
ruby,kripke.exe,16446428.57,86464285.71,20910714.29,204892857.1,1339285.714,392857.1429,17857.14286,17857.14286,4.053571429,39958640.53,6736933.125,938.7232143,19688.72321,1035714.286,1.250750751
ruby,kripke.exe,98625000,352812500,102812500,915312500,0,0,0,0,892.75,142509481.9,24051735.75,102538.8125,2107144.5,7750000,1.250750751
ruby,kripke.exe,5089285.714,31928571.43,7482142.857,68482142.86,1178571.429,767857.1429,53571.42857,17857.14286,9.508928571,17142128.69,13552251.07,938.7232143,19688.72321,1642857.143,1.332
ruby,kripke.exe,67062500,173625000,62500000,494875000,0,1937500,0,0,894.34375,61868350.59,48128307.41,102540.7188,2107144.563,23062500,1
ruby,kripke.exe,10321428.57,56589285.71,12678571.43,126696428.6,1232142.857,767857.1429,53571.42857,17857.14286,5.330357143,26188501.2,13529604.96,938.7142857,19688.70536,1803571.429,1.332
ruby,kripke.exe,86000000,257750000,81000000,694750000,0,1937500,0,0,914.0625,93660197.41,48060364.47,102540.7188,2107144.563,18500000,1.250750751
ruby,kripke.exe,19107142.86,97767857.14,21321428.57,223875000,1535714.286,767857.1429,53571.42857,17857.14286,7.205357143,41304454.08,13520913.05,938.7232143,19688.73214,1946428.571,1.200480192
ruby,kripke.exe,122687500,417812500,117187500,1079750000,0,2000000,0,0,813.0625,142252723.3,45712938.81,105844.6875,2107278.188,18000000,0.799519808
ruby,kripke.exe,31375000,155357142.9,33446428.57,359821428.6,1892857.143,785714.2857,53571.42857,35714.28571,3.205357143,62377783.1,13583246.87,938.7321429,19688.72321,2071428.571,1.166
ruby,kripke.exe,174187500,634062500,166437500,1602312500,500000,2000000,0,0,889.4375,214488118.2,45785452.81,105876.6875,2107279.188,15687500,1.200480192
ruby,kripke.exe,47214285.71,229535714.3,49000000,534964285.7,2392857.143,785714.2857,71428.57143,35714.28571,2.821428571,89613793.73,13499910.77,938.7232143,19688.72321,2267857.143,1.428816467
ruby,kripke.exe,223562500,873812500,217812500,2168062500,2000000,2000000,0,0,938.875,317113864.9,50449963.28,105876.6875,2107279.188,14812500,1
ruby,kripke.exe,1142857.143,7250000,1785714.286,15553571.43,267857.1429,196428.5714,0,0,3.3125,4156509.33,3439779.473,938.7232143,19688.73214,303571.4286,3.012048193
ruby,kripke.exe,39437500,65375000,27500000,208562500,0,0,0,0,815.90625,15769093.13,13268822.66,105844.7188,2107278.188,2000000,1
ruby,kripke.exe,1857142.857,10928571.43,2767857.143,24660714.29,303571.4286,196428.5714,0,0,6.285714286,5970380.955,3387247.509,938.7232143,19688.72321,339285.7143,1
ruby,kripke.exe,42375000,79312500,31437500,243187500,0,0,0,0,832.90625,22457071.13,12583083.25,105844.6875,2107278.188,1937500,0.799519808
ruby,kripke.exe,3035714.286,17053571.43,4392857.143,39732142.86,339285.7143,196428.5714,0,0,10.73214286,9063499.554,3379211.554,938.7232143,19688.72321,392857.1429,1.501501502
ruby,kripke.exe,48250000,103500000,38437500,305875000,0,0,0,0,858.09375,33952615.03,12850343.53,105844.6875,2107278.188,2000000,1.250750751
ruby,kripke.exe,4535714.286,25428571.43,6660714.286,60375000,410714.2857,196428.5714,0,0,4.410714286,13322680.99,3399026.473,938.7321429,19688.72321,410714.2857,1
ruby,kripke.exe,53875000,134750000,47375000,383125000,0,0,0,0,845.125,49328033.59,12682912.59,105844.7188,2107278.188,2000000,1
ruby,kripke.exe,6446428.571,36178571.43,9571428.571,86839285.71,517857.1429,196428.5714,0,0,5,18789316.19,3351615.161,938.7232143,19688.72321,464285.7143,1
ruby,kripke.exe,63062500,176875000,59250000,489750000,0,0,0,0,837.21875,66890978.63,11907734.78,105876.6875,2107279.188,2000000,0.833
ruby,kripke.exe,1517857.143,14125000,2767857.143,26250000,589285.7143,285714.2857,17857.14286,0,8.410714286,8411668.42,6679616.125,938.7142857,19688.71429,803571.4286,2.006024096
ruby,kripke.exe,48375000,99937500,34437500,271687500,0,0,0,0,942.8125,30000831.91,24555735.28,102571.7188,2107145.531,7562500,1
ruby,kripke.exe,3232142.857,23017857.14,4928571.429,47696428.57,589285.7143,285714.2857,17857.14286,0,2.607142857,12350738.14,6686729.857,938.7232143,19688.72321,857142.8571,1.501501502
ruby,kripke.exe,56187500,131437500,42937500,350500000,0,0,0,0,923.375,45354874.81,24671281.5,105844.6875,2107278.188,7375000,1.250750751
ruby,kripke.exe,6178571.429,37928571.43,8535714.286,83732142.86,839285.7143,285714.2857,17857.14286,0,5.651785714,18944179.94,6716844.116,938.7232143,19688.72321,875000,1
ruby,kripke.exe,64687500,182750000,55250000,473437500,0,0,0,0,930.25,67685377.63,24278822.47,105844.6875,2107278.188,7562500,0.799519808
ruby,kripke.exe,10250000,58714285.71,13571428.57,133982142.9,928571.4286,285714.2857,17857.14286,0,3.089285714,28106602.13,6753323.643,938.7232143,19688.72321,1000000,1.332
ruby,kripke.exe,82250000,264812500,76500000,675000000,0,0,0,0,849.375,101489471.2,24591389.97,105844.6875,2107278.188,7687500,3.00120048
ruby,kripke.exe,15535714.29,85535714.29,20053571.43,198839285.7,1232142.857,303571.4286,17857.14286,0,2.607142857,39986943.86,6746409.161,938.7232143,19688.73214,1053571.429,1
ruby,kripke.exe,99375000,361062500,100125000,905437500,0,0,0,0,866.96875,138014784.5,23545443.44,105876.6875,2107279.188,7500000,1.250750751
ruby,kripke.exe,3410714.286,30285714.29,5803571.429,56821428.57,1160714.286,589285.7143,53571.42857,17857.14286,5.321428571,17121712.26,13535158.9,938.7321429,19688.72321,1482142.857,1.501501502
ruby,kripke.exe,67125000,173062500,52875000,434312500,0,0,0,0,907.5625,61297715.13,49223591.41,105844.6875,2107278.188,19750000,1.250750751
ruby,kripke.exe,8678571.429,54964285.71,10982142.86,115125000,1214285.714,589285.7143,53571.42857,17857.14286,4.098214286,26166601.29,13520770.81,938.7142857,19688.71429,1750000,1.666
ruby,kripke.exe,89000000,265562500,74062500,658312500,0,0,0,0,870.78125,93699917.81,48090560.19,105876.6875,2107279.188,17000000,0.799519808
ruby,kripke.exe,17428571.43,96107142.86,19625000,212196428.6,1500000,589285.7143,53571.42857,17857.14286,4.571428571,41266956.95,13432004.54,938.7232143,19688.72321,2196428.571,1.250750751
ruby,kripke.exe,117875000,403000000,104000000,984125000,0,0,0,0,884.5,141506143.7,46227764.63,105876.6875,2107279.188,14687500,2.001501502
ruby,kripke.exe,29678571.43,153678571.4,31732142.86,348089285.7,1946428.571,589285.7143,53571.42857,17857.14286,9.857142857,62408815.63,13623500.38,938.7232143,19688.73214,1964285.714,1.800720288
ruby,kripke.exe,158000000,601875000,146312500,1452687500,500000,0,0,0,937.9375,220894982,47754800.13,102540.75,2107144.563,14625000,1.750750751
ruby,kripke.exe,45500000,227803571.4,47303571.43,523035714.3,2410714.286,607142.8571,71428.57143,17857.14286,10.46428571,89543100.43,13497395.31,938.7321429,19688.72321,2089285.714,1.2864494
ruby,kripke.exe,221500000,890875000,210250000,2142312500,1937500,0,0,0,868.375,316416342.3,52759993.19,105844.6875,2107278.188,13875000,1.200480192
ruby,kripke.exe,750000,6857142.857,1357142.857,12714285.71,267857.1429,142857.1429,0,0,4.232142857,4176373.777,3414875.741,938.7142857,19688.69643,339285.7143,2.006024096
ruby,kripke.exe,42187500,68125000,26500000,203812500,0,0,0,0,906.78125,15335400,12777691.53,105809.75,2107277.094,1812500,1
ruby,kripke.exe,1482142.857,10571428.57,2339285.714,21892857.14,303571.4286,142857.1429,0,0,4.464285714,6021597.357,3384767.205,938.7142857,19688.70536,357142.8571,1
ruby,kripke.exe,42250000,79062500,28875000,228125000,0,0,0,0,906.21875,23231245.13,12277326.34,102537.875,2107144.469,1937500,0.799519808
ruby,kripke.exe,2482142.857,16464285.71,3946428.571,36392857.14,339285.7143,142857.1429,0,0,4.357142857,9076391.286,3417451.732,938.7142857,19688.70536,410714.2857,1
ruby,kripke.exe,564187500,648937500,302437500,2257375000,0,0,0,0,932.8125,34031144.5,12917259.94,102540.75,2107144.563,1937500,1
ruby,kripke.exe,4053571.429,24928571.43,6232142.857,57250000,392857.1429,142857.1429,0,0,10.95535714,13310294.22,3454606.857,938.7142857,19688.69643,446428.5714,1
ruby,kripke.exe,74500000,153875000,54875000,440937500,0,0,0,0,907.84375,49115910.47,12559517.88,105844.7188,2107278.188,2000000,1
ruby,kripke.exe,6071428.571,35821428.57,9142857.143,84107142.86,517857.1429,142857.1429,0,0,4.5,18826674.45,3445928.063,938.7142857,19688.70536,482142.8571,1.501501502
ruby,kripke.exe,65937500,179500000,58375000,484875000,0,0,0,0,942.59375,66497069.69,11957272.69,105844.7188,2107278.188,2000000,1.501501502
